fips,state,county20,county24,pop2020,pop_lila,pop_lowinc,pop_urban,pov_x_pop,pop_pov_ok,la_pop,snap_hh,ohu,hunv,n_tracts,n_lila_tracts,pop_lila_drive,lila_pop_share,low_access_pop_share,lowinc_pop_share,urban_pop_share,poverty_rate,snap_hh_share,no_vehicle_hh_share,lila_pop_share_drive,st,stock_jan1_E1,stock_jan1_E2,exits_E1,exits_E2,entries_E1,entries_E2,exit_rate_E1,exit_rate_E2,entry_rate_E1,entry_rate_E2,locs_2025,locs_2020,new_since_2020,lost_since_2020,share_2025_new,share_2020_lost,pov_q,conv_share_2025,large_share_2025,log_pop,pov10,lila10,urban10,y_E2,y_E1,y_lost,conv10
29161,Missouri,Phelps County,Phelps County,44638,0.0,24221,20264,778568.2000000001,44638,825,2275.0,17815,1049.0,12,0.0,10957.0,0.0,0.0184820108427796,0.5426094359066267,0.4539629911734397,17.441825350598148,0.1277013752455795,0.0588829637945551,0.2454635064294995,MO,653.0,642.0,36.0,30.0,51.0,44.0,0.0551301684532924,0.0467289719626168,0.0781010719754977,0.0685358255451713,37.0,38.0,4.0,5.0,0.1081081081081081,0.131578947368421,4,0.5526315789473685,0.13157894736842105,10.70634079318413,1.7441825350598148,0.0,4.539629911734397,4.67289719626168,5.51301684532924,13.157894736842099,5.526315789473685
29163,Missouri,Pike County,Pike County,17587,0.0,6800,0,272634.7,17587,77,670.0,6486,476.0,5,0.0,0.0,0.0,0.0043782339227838,0.3866492295445499,0.0,15.502058338545517,0.1032994141227258,0.0733888374961455,0.0,MO,316.0,311.0,28.0,14.0,33.0,21.0,0.0886075949367088,0.045016077170418,0.1044303797468354,0.067524115755627,21.0,19.0,2.0,0.0,0.0952380952380952,0.0,4,0.5714285714285714,0.14285714285714285,9.774915271736365,1.5502058338545517,0.0,0.0,4.5016077170418,8.86075949367088,0.0,5.7142857142857135
29165,Missouri,Platte County,Platte County,106718,0.0,12139,82397,753543.4,106706,14869,1857.0,42452,1766.0,27,0.0,2554.0,0.0,0.1393298225229108,0.1137483835903971,0.7721003017297925,7.061865312166139,0.0437435220955432,0.0415999246207481,0.0239322326130549,MO,711.0,709.0,37.0,26.0,68.0,57.0,0.0520393811533052,0.0366713681241184,0.0956399437412095,0.080394922425952,51.0,44.0,11.0,4.0,0.2156862745098039,0.0909090909090909,1,0.43137254901960786,0.19607843137254902,11.577945120344157,0.7061865312166139,0.0,7.7210030172979245,3.6671368124118398,5.203938115330519,9.09090909090909,4.313725490196079
29167,Missouri,Polk County,Polk County,31519,0.0,14064,0,513111.0,31519,0,1306.0,11992,523.0,8,0.0,0.0,0.0,0.0,0.4462070497160443,0.0,16.279418763285637,0.1089059372915276,0.0436124082721814,0.0,MO,435.0,437.0,45.0,29.0,50.0,34.0,0.1034482758620689,0.0663615560640732,0.1149425287356321,0.0778032036613272,24.0,23.0,4.0,3.0,0.1666666666666666,0.1304347826086956,4,0.5,0.125,10.358345817580213,1.6279418763285638,0.0,0.0,6.6361556064073195,10.34482758620689,13.04347826086956,5.0
29169,Missouri,Pulaski County,Pulaski County,53955,16157.0,25527,24894,612206.5,53955,14264,1411.0,16902,545.0,13,4.0,16157.0,0.2994532480771013,0.2643684551941432,0.4731164859605226,0.4613844870725604,11.346612918172552,0.0834812448230978,0.0322447047686664,0.2994532480771013,MO,592.0,588.0,36.0,27.0,53.0,44.0,0.0608108108108108,0.0459183673469387,0.089527027027027,0.0748299319727891,35.0,34.0,8.0,7.0,0.2285714285714285,0.2058823529411764,2,0.42857142857142855,0.14285714285714285,10.895905644797834,1.1346612918172552,2.9945324807710128,4.613844870725604,4.59183673469387,6.08108108108108,20.58823529411764,4.285714285714286
29171,Missouri,Putnam County,Putnam County,4681,0.0,0,0,72743.2,4681,366,134.0,2034,104.0,2,0.0,0.0,0.0,0.0781884212775048,0.0,0.0,15.540098269600511,0.0658800393313667,0.0511307767944936,0.0,MO,91.0,88.0,6.0,5.0,5.0,4.0,0.0659340659340659,0.0568181818181818,0.0549450549450549,0.0454545454545454,4.0,4.0,1.0,1.0,0.25,0.25,4,0.5,0.25,8.45126704130007,1.554009826960051,0.0,0.0,5.68181818181818,6.5934065934065895,25.0,5.0
29173,Missouri,Ralls County,Ralls County,10355,0.0,3174,0,116619.6,10355,0,190.0,4125,130.0,3,0.0,0.0,0.0,0.0,0.3065185900531144,0.0,11.26215354901014,0.046060606060606,0.0315151515151515,0.0,MO,157.0,155.0,12.0,9.0,19.0,16.0,0.0764331210191082,0.0580645161290322,0.1210191082802547,0.1032258064516129,12.0,10.0,4.0,2.0,0.3333333333333333,0.2,2,0.75,0.08333333333333333,9.245224773829685,1.126215354901014,0.0,0.0,5.80645161290322,7.643312101910819,20.0,7.5
29175,Missouri,Randolph County,Randolph County,24716,0.0,7894,12358,343092.8,24716,567,1388.0,9424,596.0,6,0.0,0.0,0.0,0.0229406052759346,0.3193882505259751,0.5,13.881404758051463,0.147283531409168,0.0632427843803056,0.0,MO,400.0,401.0,25.0,18.0,38.0,32.0,0.0625,0.0448877805486284,0.095,0.0798004987531172,28.0,22.0,7.0,1.0,0.25,0.0454545454545454,3,0.4642857142857143,0.10714285714285714,10.115206086180871,1.3881404758051463,0.0,5.0,4.48877805486284,6.25,4.54545454545454,4.642857142857143
29177,Missouri,Ray County,Ray County,23158,6641.0,6641,6641,289864.60000000003,23158,1604,954.0,9081,448.0,6,2.0,6641.0,0.2867691510493134,0.0692633215303566,0.2867691510493134,0.2867691510493134,12.516823559892911,0.1050545094152626,0.0493337738134566,0.2867691510493134,MO,229.0,229.0,11.0,9.0,16.0,14.0,0.0480349344978165,0.0393013100436681,0.0698689956331877,0.0611353711790393,15.0,13.0,3.0,1.0,0.2,0.0769230769230769,3,0.3333333333333333,0.13333333333333333,10.050095572172218,1.2516823559892911,2.8676915104931338,2.8676915104931338,3.9301310043668103,4.80349344978165,7.69230769230769,3.333333333333333
29179,Missouri,Reynolds County,Reynolds County,6096,0.0,6096,0,105609.5,6096,253,379.0,2475,172.0,2,0.0,2659.0,0.0,0.041502624671916,1.0,0.0,17.324393044619423,0.1531313131313131,0.0694949494949495,0.4361876640419947,MO,153.0,154.0,25.0,19.0,25.0,19.0,0.1633986928104575,0.1233766233766233,0.1633986928104575,0.1233766233766233,9.0,9.0,3.0,3.0,0.3333333333333333,0.3333333333333333,4,0.4444444444444444,0.1111111111111111,8.715388097366482,1.7324393044619424,0.0,0.0,12.33766233766233,16.33986928104575,33.33333333333333,4.444444444444445
29181,Missouri,Ripley County,Ripley County,10679,2003.0,10679,0,261649.7,10679,543,694.0,4380,295.0,4,1.0,2003.0,0.1875643786871429,0.0508474576271186,1.0,0.0,24.5013297125199,0.1584474885844748,0.0673515981735159,0.1875643786871429,MO,286.0,286.0,47.0,42.0,43.0,38.0,0.1643356643356643,0.1468531468531468,0.1503496503496503,0.1328671328671328,14.0,14.0,6.0,6.0,0.4285714285714285,0.4285714285714285,5,0.5714285714285714,0.07142857142857142,9.276034475171546,2.45013297125199,1.875643786871429,0.0,14.68531468531468,16.43356643356643,42.85714285714285,5.7142857142857135
29183,Missouri,St. Charles County,St. Charles County,405262,0.0,28780,370248,2140033.1,405262,64746,5871.0,154851,6099.0,85,0.0,6223.0,0.0,0.1597633136094674,0.0710157873178339,0.9136015713291648,5.280616243319137,0.037913865586919,0.0393862487165081,0.0153554984183071,MO,3155.0,3148.0,127.0,83.0,259.0,213.0,0.0402535657686212,0.0263659466327827,0.0820919175911252,0.0676620076238881,209.0,198.0,28.0,17.0,0.1339712918660287,0.0858585858585858,1,0.45454545454545453,0.23444976076555024,12.912289050510534,0.5280616243319136,0.0,9.136015713291648,2.6365946632782697,4.02535657686212,8.58585858585858,4.545454545454545
29185,Missouri,St. Clair County,St. Clair County,9284,0.0,6572,0,135935.9,9284,323,551.0,3928,230.0,3,0.0,0.0,0.0,0.0347910383455407,0.7078845325290823,0.0,14.641953899181386,0.140274949083503,0.0585539714867617,0.0,MO,250.0,251.0,17.0,14.0,20.0,17.0,0.068,0.0557768924302788,0.08,0.0677290836653386,14.0,12.0,3.0,1.0,0.2142857142857142,0.0833333333333333,3,0.5,0.21428571428571427,9.136047767394327,1.4641953899181386,0.0,0.0,5.57768924302788,6.800000000000001,8.33333333333333,5.0
29186,Missouri,Ste. Genevieve County,Ste. Genevieve County,18479,5539.0,5539,5539,152507.4,18479,1640,467.0,7104,304.0,5,1.0,5539.0,0.2997456572325342,0.0887493912008225,0.2997456572325342,0.2997456572325342,8.25301152659776,0.0657376126126126,0.0427927927927927,0.2997456572325342,MO,222.0,220.0,12.0,9.0,20.0,17.0,0.054054054054054,0.0409090909090909,0.09009009009009,0.0772727272727272,15.0,15.0,1.0,1.0,0.0666666666666666,0.0666666666666666,1,0.42857142857142855,0.14285714285714285,9.824390231177425,0.825301152659776,2.9974565723253423,2.9974565723253423,4.09090909090909,5.4054054054054,6.66666666666666,4.285714285714286
29187,Missouri,St. Francois County,St. Francois County,66922,7835.0,46619,38368,1083936.8,66922,5701,3863.0,24792,1629.0,19,1.0,24433.0,0.1170765966348883,0.08518872717492,0.6966169570544813,0.5733241684348943,16.197017423268882,0.1558163923846402,0.0657066795740561,0.3650966797166851,MO,1055.0,1054.0,87.0,55.0,104.0,73.0,0.0824644549763033,0.0521821631878557,0.0985781990521327,0.0692599620493358,62.0,60.0,11.0,9.0,0.1774193548387097,0.15,4,0.4032258064516129,0.1935483870967742,11.11128304108573,1.6197017423268882,1.170765966348883,5.733241684348943,5.21821631878557,8.24644549763033,15.0,4.032258064516129
29189,Missouri,St. Louis County,St. Louis County,1004125,9234.0,302850,985904,9813933.1,1004125,95038,33196.0,411076,27417.0,236,3.0,67154.0,0.0091960662268143,0.0946475787377069,0.3016058757624797,0.981853852856965,9.773616930163078,0.0807539238486313,0.0666956961729704,0.066878127723142,MO,10972.0,10934.0,709.0,474.0,990.0,751.0,0.0646190302588406,0.043351015182001,0.0902296755377324,0.06868483629047,631.0,642.0,82.0,93.0,0.1299524564183835,0.1448598130841121,2,0.43898573692551507,0.22503961965134706,13.819627073476113,0.9773616930163078,0.09196066226814299,9.81853852856965,4.3351015182001,6.46190302588406,14.485981308411212,4.389857369255151
29195,Missouri,Saline County,Saline County,23333,0.0,8189,13864,364447.2,23333,1622,1064.0,8469,511.0,8,0.0,2826.0,0.0,0.069515278789697,0.3509621566022372,0.5941799168559551,15.61938884841212,0.1256346676112882,0.0603377022080529,0.1211160159430849,MO,344.0,344.0,16.0,12.0,22.0,18.0,0.0465116279069767,0.0348837209302325,0.063953488372093,0.0523255813953488,21.0,21.0,2.0,2.0,0.0952380952380952,0.0952380952380952,4,0.5238095238095238,0.14285714285714285,10.057623946547059,1.561938884841212,0.0,5.941799168559551,3.48837209302325,4.65116279069767,9.52380952380952,5.238095238095238
29197,Missouri,Schuyler County,Schuyler County,4032,0.0,0,0,35323.2,4032,13,100.0,1603,77.0,2,0.0,0.0,0.0,0.0032242063492063,0.0,0.0,8.760714285714284,0.0623830318153462,0.0480349344978165,0.0,MO,102.0,103.0,11.0,8.0,11.0,8.0,0.1078431372549019,0.0776699029126213,0.1078431372549019,0.0776699029126213,6.0,5.0,2.0,1.0,0.3333333333333333,0.2,1,0.3333333333333333,0.0,8.302017809751204,0.8760714285714284,0.0,0.0,7.76699029126213,10.78431372549019,20.0,3.333333333333333
29199,Missouri,Scotland County,Scotland County,4716,0.0,0,0,34779.6,4716,59,65.0,1809,55.0,2,0.0,0.0,0.0,0.0125106022052586,0.0,0.0,7.374809160305343,0.0359314538419016,0.0304035378662244,0.0,MO,114.0,114.0,9.0,9.0,9.0,9.0,0.0789473684210526,0.0789473684210526,0.0789473684210526,0.0789473684210526,6.0,6.0,2.0,2.0,0.3333333333333333,0.3333333333333333,1,0.16666666666666666,0.0,8.458716261657262,0.7374809160305343,0.0,0.0,7.89473684210526,7.89473684210526,33.33333333333333,1.6666666666666665
29201,Missouri,Scott County,Scott County,38059,7098.0,19418,19084,491363.9,38059,1650,2284.0,15306,737.0,11,2.0,7098.0,0.1864999080375207,0.0433537402454084,0.5102078352032371,0.5014319871778029,12.910583567618698,0.1492225271135502,0.0481510518750816,0.1864999080375207,MO,625.0,626.0,48.0,36.0,56.0,44.0,0.0768,0.0575079872204472,0.0896,0.0702875399361022,35.0,34.0,8.0,7.0,0.2285714285714285,0.2058823529411764,3,0.3142857142857143,0.17142857142857143,10.546892866201233,1.2910583567618699,1.864999080375207,5.014319871778029,5.75079872204472,7.68,20.58823529411764,3.142857142857143
29203,Missouri,Shannon County,Shannon County,7031,0.0,7031,0,127480.1,7031,119,389.0,2948,150.0,2,0.0,0.0,0.0,0.0169250462238657,1.0,0.0,18.13114777414308,0.1319538670284939,0.0508819538670284,0.0,MO,176.0,176.0,17.0,17.0,14.0,14.0,0.096590909090909,0.096590909090909,0.0795454545454545,0.0795454545454545,9.0,9.0,2.0,2.0,0.2222222222222222,0.2222222222222222,4,0.3333333333333333,0.1111111111111111,8.858084222199162,1.8131147774143082,0.0,0.0,9.659090909090901,9.659090909090901,22.22222222222222,3.333333333333333
29205,Missouri,Shelby County,Shelby County,6103,0.0,6103,0,97342.1,6103,408,200.0,2493,115.0,3,0.0,0.0,0.0,0.0668523676880222,1.0,0.0,15.94987710961822,0.080224628961091,0.0461291616526273,0.0,MO,137.0,138.0,7.0,5.0,10.0,8.0,0.0510948905109489,0.036231884057971,0.072992700729927,0.0579710144927536,9.0,7.0,3.0,1.0,0.3333333333333333,0.1428571428571428,4,0.5555555555555556,0.1111111111111111,8.716535732544495,1.594987710961822,0.0,0.0,3.6231884057971,5.10948905109489,14.28571428571428,5.555555555555555
29207,Missouri,Stoddard County,Stoddard County,28672,5118.0,11169,8619,431557.5,28672,963,1759.0,11917,422.0,8,1.0,8619.0,0.1785016741071428,0.0335867745535714,0.3895438058035714,0.3006068638392857,15.051531110491071,0.1476042628178232,0.0354115968784089,0.3006068638392857,MO,438.0,435.0,30.0,24.0,34.0,29.0,0.0684931506849315,0.0551724137931034,0.0776255707762557,0.0666666666666666,29.0,24.0,8.0,3.0,0.2758620689655172,0.125,4,0.4482758620689655,0.20689655172413793,10.263676315774656,1.5051531110491072,1.785016741071428,3.0060686383928568,5.51724137931034,6.8493150684931505,12.5,4.482758620689655
29209,Missouri,Stone County,Stone County,31076,3555.0,10604,5200,430332.2,31076,3138,899.0,13296,527.0,12,1.0,5200.0,0.1143969622860085,0.1009782468786201,0.3412279572660574,0.1673317029218689,13.847734586175829,0.0676143200962695,0.039635980746089,0.1673317029218689,MO,519.0,518.0,43.0,34.0,56.0,47.0,0.0828516377649325,0.0656370656370656,0.1078998073217726,0.0907335907335907,34.0,29.0,12.0,7.0,0.3529411764705882,0.2413793103448276,3,0.5294117647058824,0.11764705882352941,10.344191096070311,1.3847734586175828,1.143969622860085,1.6733170292186892,6.56370656370656,8.285163776493249,24.137931034482758,5.294117647058823
29211,Missouri,Sullivan County,Sullivan County,5999,0.0,2839,0,82052.9,5999,222,204.0,2484,129.0,3,0.0,0.0,0.0,0.0370061676946157,0.4732455409234872,0.0,13.677762960493414,0.0821256038647343,0.0519323671497584,0.0,MO,117.0,116.0,5.0,2.0,6.0,3.0,0.0427350427350427,0.0172413793103448,0.0512820512820512,0.0258620689655172,7.0,7.0,1.0,1.0,0.1428571428571428,0.1428571428571428,3,0.5714285714285714,0.14285714285714285,8.699348067653093,1.3677762960493414,0.0,0.0,1.72413793103448,4.27350427350427,14.28571428571428,5.7142857142857135
29213,Missouri,Taney County,Taney County,56066,10803.0,30859,25593,858554.9,56066,4590,2593.0,22486,1011.0,18,3.0,21073.0,0.1926836228730425,0.0818677986658581,0.5504048799629009,0.4564798630185852,15.313289694288876,0.1153161967446411,0.0449613092590945,0.3758605928726857,MO,935.0,925.0,72.0,56.0,110.0,92.0,0.0770053475935828,0.0605405405405405,0.1176470588235294,0.0994594594594594,65.0,56.0,17.0,8.0,0.2615384615384615,0.1428571428571428,4,0.5,0.16666666666666666,10.93428484717576,1.5313289694288876,1.926836228730425,4.564798630185852,6.05405405405405,7.70053475935828,14.28571428571428,5.0
29215,Missouri,Texas County,Texas County,24487,0.0,21423,0,490935.6,24487,280,1287.0,9360,776.0,8,0.0,0.0,0.0,0.0114346387879282,0.8748723812635276,0.0,20.04882590762445,0.1375,0.0829059829059829,0.0,MO,395.0,398.0,39.0,27.0,41.0,29.0,0.0987341772151898,0.0678391959798995,0.1037974683544303,0.0728643216080402,21.0,20.0,3.0,2.0,0.1428571428571428,0.1,5,0.3333333333333333,0.2857142857142857,10.105897643463425,2.004882590762445,0.0,0.0,6.78391959798995,9.87341772151898,10.0,3.333333333333333
29217,Missouri,Vernon County,Vernon County,19707,5887.0,12503,9226,367906.3000000001,19707,1703,1159.0,7751,883.0,6,1.0,9164.0,0.2987263408940985,0.0864159943167402,0.63444461358908,0.4681585223524636,18.668813112092156,0.1495290930202554,0.1139207844149142,0.4650124321307149,MO,261.0,264.0,20.0,13.0,23.0,16.0,0.0766283524904214,0.0492424242424242,0.0881226053639846,0.0606060606060606,17.0,17.0,3.0,3.0,0.1764705882352941,0.1764705882352941,4,0.5294117647058824,0.11764705882352941,9.888729181560583,1.8668813112092155,2.987263408940985,4.681585223524635,4.92424242424242,7.662835249042139,17.64705882352941,5.294117647058823
29219,Missouri,Warren County,Warren County,35532,0.0,7153,0,288608.5,35532,0,952.0,13578,427.0,9,0.0,0.0,0.0,0.0,0.2013114938646853,0.0,8.122495215580322,0.0701134187656503,0.0314479304757696,0.0,MO,315.0,315.0,19.0,14.0,32.0,27.0,0.0603174603174603,0.0444444444444444,0.1015873015873015,0.0857142857142857,22.0,21.0,4.0,3.0,0.1818181818181818,0.1428571428571428,1,0.36363636363636365,0.22727272727272727,10.478188977889591,0.8122495215580322,0.0,0.0,4.444444444444439,6.03174603174603,14.28571428571428,3.6363636363636367
29221,Missouri,Washington County,Washington County,23514,0.0,11717,0,404458.7,23514,0,1792.0,8919,891.0,6,0.0,0.0,0.0,0.0,0.4982988857701794,0.0,17.200761248617845,0.2009193855813432,0.0998990918264379,0.0,MO,502.0,498.0,49.0,26.0,48.0,26.0,0.097609561752988,0.0522088353413654,0.095617529880478,0.0522088353413654,29.0,27.0,5.0,3.0,0.1724137931034483,0.1111111111111111,4,0.6206896551724138,0.10344827586206896,10.065351267427687,1.7200761248617844,0.0,0.0,5.22088353413654,9.7609561752988,11.11111111111111,6.206896551724138
29223,Missouri,Wayne County,Wayne County,10974,0.0,10974,0,266545.5,10974,232,844.0,4756,255.0,4,0.0,2740.0,0.0,0.0211408784399489,1.0,0.0,24.288819026790595,0.1774600504625736,0.0536164844407064,0.24968106433388,MO,350.0,352.0,40.0,34.0,32.0,26.0,0.1142857142857142,0.096590909090909,0.0914285714285714,0.0738636363636363,17.0,17.0,4.0,4.0,0.2352941176470588,0.2352941176470588,5,0.5294117647058824,0.058823529411764705,9.30328411761892,2.4288819026790596,0.0,0.0,9.659090909090901,11.42857142857142,23.52941176470588,5.294117647058823
29225,Missouri,Webster County,Webster County,39085,0.0,12691,10063,592785.5,39085,3750,1367.0,14046,960.0,8,0.0,0.0,0.0,0.0959447358321606,0.3247025713189203,0.2574645004477421,15.166572854036076,0.0973230813042859,0.0683468603161042,0.0,MO,552.0,542.0,31.0,21.0,46.0,35.0,0.056159420289855,0.0387453874538745,0.0833333333333333,0.0645756457564575,35.0,32.0,6.0,3.0,0.1714285714285714,0.09375,4,0.45714285714285713,0.14285714285714285,10.573494040654431,1.5166572854036076,0.0,2.574645004477421,3.87453874538745,5.615942028985501,9.375,4.571428571428571
29227,Missouri,Worth County,Worth County,1973,0.0,1973,0,40643.8,1973,247,93.0,876,59.0,1,0.0,1973.0,0.0,0.1251900658895083,1.0,0.0,20.6,0.1061643835616438,0.0673515981735159,1.0,MO,57.0,57.0,1.0,1.0,2.0,2.0,0.0175438596491228,0.0175438596491228,0.0350877192982456,0.0350877192982456,3.0,3.0,0.0,0.0,0.0,0.0,5,0.3333333333333333,0.3333333333333333,7.587310506022615,2.06,0.0,0.0,1.75438596491228,1.75438596491228,0.0,3.333333333333333
29229,Missouri,Wright County,Wright County,18188,8876.0,18188,5235,337583.6,18188,2372,974.0,7182,503.0,4,2.0,8876.0,0.4880140752144271,0.1304156586760501,1.0,0.2878271387728172,18.56078733230701,0.1356168198273461,0.0700362016151489,0.4880140752144271,MO,384.0,393.0,24.0,23.0,29.0,27.0,0.0625,0.0585241730279898,0.0755208333333333,0.0687022900763358,24.0,20.0,5.0,1.0,0.2083333333333333,0.05,4,0.4166666666666667,0.16666666666666666,9.8085173149449,1.8560787332307012,4.880140752144271,2.878271387728172,5.85241730279898,6.25,5.0,4.166666666666667
29510,Missouri,St. Louis city,St. Louis city,301578,0.0,184455,301578,6309319.5,301578,128,26878.0,144870,26767.0,104,0.0,0.0,0.0,0.000424434143074,0.611632811411973,1.0,20.92102043252492,0.1855318561468903,0.1847656519638296,0.0,MO,5812.0,5663.0,722.0,483.0,731.0,491.0,0.1242257398485891,0.0852904820766378,0.1257742601514108,0.0867031608687974,253.0,294.0,50.0,91.0,0.1976284584980237,0.3095238095238095,5,0.5209125475285171,0.11787072243346007,12.616783968158291,2.092102043252492,0.0,10.0,8.529048207663779,12.42257398485891,30.95238095238095,5.2091254752851714
30001,Montana,Beaverhead County,Beaverhead County,9371,1239.0,1239,4192,106802.1,9371,1752,304.0,4108,33.0,3,1.0,1239.0,0.1322164123359299,0.186959769501654,0.1322164123359299,0.4473375306797567,11.397086757016329,0.0740019474196689,0.0080331061343719,0.1322164123359299,MT,135.0,136.0,7.0,4.0,10.0,7.0,0.0518518518518518,0.0294117647058823,0.074074074074074,0.0514705882352941,8.0,8.0,0.0,0.0,0.0,0.0,2,0.5,0.25,9.145375093123823,1.1397086757016328,1.3221641233592991,4.473375306797567,2.94117647058823,5.18518518518518,0.0,5.0
30003,Montana,Big Horn County,Big Horn County,13124,5382.0,8460,0,286241.1,13124,4776,671.0,3927,264.0,5,3.0,5382.0,0.4100883876866809,0.363913441024078,0.6446205425175251,0.0,21.810507467235595,0.1708683473389355,0.0672268907563025,0.4100883876866809,MT,197.0,196.0,18.0,16.0,19.0,17.0,0.0913705583756345,0.0816326530612244,0.0964467005076142,0.086734693877551,11.0,10.0,4.0,3.0,0.3636363636363636,0.3,5,0.5454545454545454,0.18181818181818182,9.482197894080992,2.1810507467235594,4.100883876866809,0.0,8.16326530612244,9.13705583756345,30.0,5.454545454545454
30005,Montana,Blaine County,Blaine County,7044,1589.0,3245,0,135096.2,7044,2852,336.0,2467,173.0,4,1.0,1589.0,0.2255820556501987,0.4048835888699602,0.4606757524134015,0.0,19.17890403180012,0.1361978111066072,0.0701256586947709,0.2255820556501987,MT,122.0,123.0,9.0,6.0,10.0,7.0,0.0737704918032786,0.048780487804878,0.081967213114754,0.056910569105691,8.0,7.0,1.0,0.0,0.125,0.0,5,0.125,0.25,8.859931469616097,1.917890403180012,2.255820556501987,0.0,4.8780487804878,7.377049180327861,0.0,1.25
30007,Montana,Broadwater County,Broadwater County,6774,4691.0,4691,0,87113.6,6774,1331,100.0,2795,73.0,2,1.0,4691.0,0.6925007381163272,0.1964865662828461,0.6925007381163272,0.0,12.859994095069384,0.035778175313059,0.026118067978533,0.6925007381163272,MT,87.0,87.0,1.0,0.0,4.0,3.0,0.0114942528735632,0.0,0.0459770114942528,0.0344827586206896,6.0,6.0,0.0,0.0,0.0,0.0,3,0.3333333333333333,0.3333333333333333,8.820847033377717,1.2859994095069385,6.9250073811632715,0.0,0.0,1.14942528735632,0.0,3.333333333333333
30009,Montana,Carbon County,Carbon County,10473,0.0,1763,0,82306.0,10473,1195,286.0,4694,159.0,5,0.0,0.0,0.0,0.1141029313472739,0.1683376300964384,0.0,7.858875202902702,0.0609288453344695,0.033873029399233,0.0,MT,129.0,129.0,7.0,6.0,8.0,7.0,0.0542635658914728,0.0465116279069767,0.0620155038759689,0.0542635658914728,7.0,9.0,1.0,3.0,0.1428571428571428,0.3333333333333333,1,0.2857142857142857,0.2857142857142857,9.256555795773146,0.7858875202902702,0.0,0.0,4.65116279069767,5.42635658914728,33.33333333333333,2.8571428571428568
30011,Montana,Carter County,Carter County,1415,1415.0,1415,0,21791.0,1415,926,32.0,593,37.0,1,1.0,1415.0,1.0,0.6544169611307421,1.0,0.0,15.4,0.0539629005059021,0.0623946037099494,1.0,MT,16.0,16.0,2.0,1.0,2.0,1.0,0.125,0.0625,0.125,0.0625,1.0,0.0,1.0,0.0,1.0,,4,0.0,1.0,7.254884810077338,1.54,10.0,0.0,6.25,12.5,,0.0
30013,Montana,Cascade County,Cascade County,84414,2364.0,12325,64281,1114075.4,84414,8659,3704.0,35011,2150.0,25,1.0,2364.0,0.0280048333214869,0.1025777714597104,0.1460065865851636,0.7614969080958135,13.197756296348944,0.105795321470395,0.0614092713718545,0.0280048333214869,MT,970.0,972.0,44.0,22.0,56.0,33.0,0.045360824742268,0.022633744855967,0.0577319587628866,0.0339506172839506,55.0,54.0,4.0,3.0,0.0727272727272727,0.0555555555555555,3,0.5636363636363636,0.18181818181818182,11.343488543605268,1.3197756296348944,0.280048333214869,7.614969080958135,2.2633744855967,4.5360824742267996,5.55555555555555,5.636363636363636
30015,Montana,Chouteau County,Chouteau County,5895,3785.0,3785,0,66350.5,5895,3201,204.0,2291,111.0,2,1.0,3785.0,0.642069550466497,0.5430025445292621,0.642069550466497,0.0,11.255385920271417,0.0890440855521606,0.0484504583151462,0.642069550466497,MT,79.0,79.0,6.0,5.0,7.0,6.0,0.0759493670886076,0.0632911392405063,0.0886075949367088,0.0759493670886076,4.0,4.0,0.0,0.0,0.0,0.0,2,0.25,0.5,8.68185981297147,1.1255385920271417,6.4206955046649705,0.0,6.32911392405063,7.59493670886076,0.0,2.5
30017,Montana,Custer County,Custer County,11867,1727.0,1727,9808,134171.4,11867,2216,415.0,5024,258.0,6,1.0,1727.0,0.1455296199544956,0.1867363276312463,0.1455296199544956,0.8264936378191624,11.306261060082582,0.0826035031847133,0.0513535031847133,0.1455296199544956,MT,141.0,141.0,7.0,6.0,8.0,7.0,0.0496453900709219,0.0425531914893617,0.0567375886524822,0.0496453900709219,6.0,9.0,0.0,3.0,0.0,0.3333333333333333,2,0.6666666666666666,0.3333333333333333,9.38151671766514,1.130626106008258,1.4552961995449558,8.264936378191624,4.25531914893617,4.96453900709219,33.33333333333333,6.666666666666666
30019,Montana,Daniels County,Daniels County,1661,0.0,0,0,21426.9,1661,731,21.0,738,19.0,1,0.0,0.0,0.0,0.440096327513546,0.0,0.0,12.9,0.0284552845528455,0.0257452574525745,0.0,MT,34.0,34.0,3.0,2.0,1.0,0.0,0.088235294117647,0.0588235294117647,0.0294117647058823,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0.0,1.0,7.415175109613295,1.29,0.0,0.0,5.88235294117647,8.8235294117647,0.0,0.0
30021,Montana,Dawson County,Dawson County,8940,0.0,0,7548,82033.0,8940,2758,127.0,3658,149.0,3,0.0,0.0,0.0,0.3085011185682326,0.0,0.8442953020134228,9.175950782997765,0.0347184253690541,0.0407326407873154,0.0,MT,128.0,129.0,7.0,2.0,9.0,4.0,0.0546875,0.0155038759689922,0.0703125,0.0310077519379844,7.0,7.0,1.0,1.0,0.1428571428571428,0.1428571428571428,1,0.42857142857142855,0.2857142857142857,9.09829086816756,0.9175950782997765,0.0,8.442953020134228,1.55038759689922,5.46875,14.28571428571428,4.285714285714286
