fips,state,county20,county24,pop2020,pop_lila,pop_lowinc,pop_urban,pov_x_pop,pop_pov_ok,la_pop,snap_hh,ohu,hunv,n_tracts,n_lila_tracts,pop_lila_drive,lila_pop_share,low_access_pop_share,lowinc_pop_share,urban_pop_share,poverty_rate,snap_hh_share,no_vehicle_hh_share,lila_pop_share_drive,st
31169,Nebraska,Thayer County,Thayer County,5034,0.0,2657,0,45278.0,5034,700,151.0,2143,72.0,2,0.0,2657.0,0.0,0.1390544298768375,0.5278108859753675,0.0,8.994437822804926,0.07046196920205319,0.03359776014932338,0.5278108859753675,NE
31171,Nebraska,Thomas County,Thomas County,669,669.0,669,0,5954.1,669,260,13.0,305,14.0,1,1.0,669.0,1.0,0.38863976083707025,1.0,0.0,8.9,0.04262295081967213,0.04590163934426229,1.0,NE
31173,Nebraska,Thurston County,Thurston County,6773,0.0,2592,0,93768.3,6773,0,293.0,2068,108.0,2,0.0,0.0,0.0,0.0,0.38269599881883953,0.0,13.844426398936957,0.14168278529980657,0.05222437137330754,0.0,NE
31175,Nebraska,Valley County,Valley County,4059,0.0,0,0,37849.5,4059,750,176.0,1806,63.0,2,0.0,0.0,0.0,0.18477457501847747,0.0,0.0,9.324833702882483,0.09745293466223699,0.03488372093023256,0.0,NE
31177,Nebraska,Washington County,Washington County,20865,0.0,0,8456,132664.3,20865,1629,395.0,8115,257.0,5,0.0,0.0,0.0,0.07807332854061826,0.0,0.4052719865803978,6.358221902707884,0.04867529266789895,0.031669747381392485,0.0,NE
31179,Nebraska,Wayne County,Wayne County,9697,0.0,0,6215,134525.3,9697,1151,256.0,3524,207.0,2,0.0,0.0,0.0,0.11869650407342477,0.0,0.6409198721253996,13.872878209755592,0.07264472190692395,0.058740068104426786,0.0,NE
31181,Nebraska,Webster County,Webster County,3395,0.0,1694,0,32573.8,3395,535,142.0,1454,49.0,2,0.0,0.0,0.0,0.15758468335787923,0.49896907216494846,0.0,9.594639175257731,0.09766162310866575,0.03370013755158184,0.0,NE
31183,Nebraska,Wheeler County,Wheeler County,774,0.0,0,0,4024.8,774,653,10.0,343,13.0,1,0.0,0.0,0.0,0.8436692506459949,0.0,0.0,5.2,0.029154518950437316,0.037900874635568516,0.0,NE
31185,Nebraska,York County,York County,14125,4617.0,4617,8903,130538.8,14125,2287,420.0,5663,363.0,4,1.0,4617.0,0.32686725663716815,0.16191150442477875,0.32686725663716815,0.6303008849557522,9.241684955752213,0.07416563658838071,0.06410030019424333,0.32686725663716815,NE
32001,Nevada,Churchill County,Churchill County,25516,0.0,4441,9676,211981.6,25516,145,1012.0,10017,369.0,7,0.0,0.0,0.0,0.005682708888540524,0.1740476563724722,0.3792130427966766,8.307791189841668,0.10102825197164819,0.036837376460017966,0.0,NV
32003,Nevada,Clark County,Clark County,2265461,6539.0,788682,2200202,30322913.7,2265461,109060,117447.0,845888,65483.0,535,2.0,30955.0,0.0028863882450415167,0.04814031228081172,0.34813311727723406,0.9711939424249634,13.384875616927415,0.13884462245592796,0.07741332185821291,0.01366388562857626,NV
32005,Nevada,Douglas County,Douglas County,49488,0.0,1861,35371,449196.4,49488,11361,1200.0,21400,702.0,17,0.0,0.0,0.0,0.22957080504364694,0.03760507597801487,0.7147389266084707,9.07687520206919,0.056074766355140186,0.03280373831775701,0.0,NV
32007,Nevada,Elko County,Elko County,53702,2324.0,7282,14999,522961.9,53702,4670,1781.0,19631,1097.0,15,1.0,2324.0,0.043275855647834344,0.08696137946445198,0.1356001638672675,0.2793005847082045,9.738220178019441,0.0907238551270949,0.055881004533645764,0.043275855647834344,NV
32009,Nevada,Esmeralda County,Esmeralda County,729,0.0,0,0,9039.6,729,704,140.0,365,115.0,1,0.0,0.0,0.0,0.9657064471879286,0.0,0.0,12.4,0.3835616438356164,0.3150684931506849,0.0,NV
32011,Nevada,Eureka County,Eureka County,1855,1855.0,1855,0,46189.5,1855,826,16.0,802,66.0,1,1.0,1855.0,1.0,0.44528301886792454,1.0,0.0,24.9,0.0199501246882793,0.08229426433915212,1.0,NV
32013,Nevada,Humboldt County,Humboldt County,17285,2133.0,2133,8581,185976.3,17285,3208,778.0,6575,222.0,5,1.0,2133.0,0.12340179346253978,0.18559444605148973,0.12340179346253978,0.49644200173560893,10.759404107607752,0.11832699619771864,0.03376425855513308,0.12340179346253978,NV
32015,Nevada,Lander County,Lander County,5734,0.0,2460,0,65222.8,5734,774,244.0,2292,59.0,2,0.0,0.0,0.0,0.13498430415068016,0.4290198814091385,0.0,11.374747122427625,0.10645724258289703,0.02574171029668412,0.0,NV
32017,Nevada,Lincoln County,Lincoln County,4499,0.0,0,0,23402.1,4499,697,79.0,1719,32.0,2,0.0,0.0,0.0,0.15492331629250944,0.0,0.0,5.201622582796176,0.04595695171611402,0.01861547411285631,0.0,NV
32019,Nevada,Lyon County,Lyon County,59235,4645.0,29361,29477,700243.9,59235,10263,2603.0,22704,540.0,18,2.0,8233.0,0.07841647674516755,0.17325905292479107,0.49566978982020765,0.4976280914999578,11.821455220730988,0.11464940098661029,0.023784355179704016,0.1389887735291635,NV
32021,Nevada,Mineral County,Mineral County,4554,1317.0,4554,0,79752.0,4554,1136,255.0,2102,93.0,2,1.0,1317.0,0.28919631093544135,0.2494510320597277,1.0,0.0,17.512516469038207,0.12131303520456709,0.044243577545195055,0.28919631093544135,NV
32023,Nevada,Nye County,Nye County,51591,13896.0,29757,31680,716906.6,51591,14205,3307.0,21763,1251.0,15,4.0,20174.0,0.26934930511135663,0.2753387218700936,0.576786648834099,0.6140605919637147,13.895962474074935,0.15195515324174058,0.05748288379359463,0.3910371964102266,NV
32027,Nevada,Pershing County,Pershing County,6650,0.0,0,0,78470.0,6650,1182,161.0,1929,59.0,1,0.0,0.0,0.0,0.17774436090225565,0.0,0.0,11.8,0.08346293416277864,0.030585795749092794,0.0,NV
32029,Nevada,Storey County,Storey County,4104,0.0,0,0,29138.399999999998,4104,0,83.0,1807,31.0,1,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0.045932484781405644,0.01715550636413946,0.0,NV
32031,Nevada,Washoe County,Washoe County,486492,16442.0,155122,449551,5325011.5,486492,83435,20928.0,191885,12773.0,139,3.0,35535.0,0.03379706141108178,0.17150333407332494,0.3188582751617704,0.9240665828009504,10.945732920582456,0.10906532558563722,0.06656591187429971,0.07304333884215979,NV
32033,Nevada,White Pine County,White Pine County,9080,0.0,0,0,73168.2,9080,1578,284.0,3351,63.0,3,0.0,0.0,0.0,0.1737885462555066,0.0,0.0,8.058171806167401,0.08475082065055208,0.018800358102059087,0.0,NV
32510,Nevada,Carson City,Carson City,58639,0.0,19867,49225,600794.9,58639,3326,2432.0,23419,1620.0,15,0.0,0.0,0.0,0.05671993042173298,0.3388018213134603,0.839458380941012,10.245653916335545,0.1038473034715402,0.06917460181903583,0.0,NV
33001,New Hampshire,Belknap County,Belknap County,63705,8286.0,16453,16871,541159.9,63705,2995,1812.0,27027,1050.0,18,2.0,8286.0,0.13006828349423122,0.047013578212071264,0.25826858174397616,0.26483007613217174,8.494779059728437,0.06704406704406704,0.03885003885003885,0.13006828349423122,NH
33003,New Hampshire,Carroll County,Carroll County,50107,2311.0,18524,2311,385366.5,50107,817,1091.0,22667,679.0,19,1.0,2311.0,0.04612130041710739,0.01630510707086834,0.36968886582712995,0.04612130041710739,7.690871534915281,0.04813164512286584,0.029955441831737768,0.04612130041710739,NH
33005,New Hampshire,Cheshire County,Cheshire County,76458,0.0,25509,23047,686221.0,76458,2830,1943.0,31372,1442.0,18,0.0,9579.0,0.0,0.03701378534620314,0.33363415208349684,0.3014334667399095,8.975136676345183,0.06193420884865485,0.04596455437970164,0.1252844699050459,NH
33007,New Hampshire,Coos County,Coos County,31268,3947.0,25858,0,419156.2,31268,2048,1770.0,13908,1261.0,11,2.0,3947.0,0.12623129077651274,0.06549827299475502,0.8269796597160036,0.0,13.405276960470768,0.1272648835202761,0.09066724187517976,0.12623129077651274,NH
33009,New Hampshire,Grafton County,Grafton County,91118,3338.0,28013,24596,962601.7,91118,7162,2364.0,37683,2348.0,28,1.0,3338.0,0.036633815491999386,0.07860137404245045,0.3074365108979565,0.2699356877894598,10.564341842446058,0.06273385876920627,0.06230926412440623,0.036633815491999386,NH
33011,New Hampshire,Hillsborough County,Hillsborough County,422937,3057.0,116737,303418,2868305.8,422937,62451,11060.0,167875,8825.0,103,1.0,13067.0,0.00722802686925003,0.14766028983040028,0.276015103904364,0.7174070842702341,6.781874841879523,0.06588235294117648,0.05256887565152643,0.030895854465322257,NH
33013,New Hampshire,Merrimack County,Merrimack County,153808,9604.0,29363,55771,1167225.1,153808,12376,4269.0,60420,2571.0,39,2.0,13298.0,0.06244148548840112,0.08046395506085509,0.1909068448975346,0.3626014251534381,7.588845183605534,0.07065541211519365,0.042552135054617676,0.08645844169354,NH
33015,New Hampshire,Rockingham County,Rockingham County,314176,17949.0,49147,215169,1509555.9,314170,82689,4216.0,125787,3935.0,72,5.0,27389.0,0.05713039824811571,0.2631932420044816,0.15643142697086984,0.6848677174577307,4.804901486456377,0.033516977112102206,0.031283041967770917,0.08717725096761052,NH
33017,New Hampshire,Strafford County,Strafford County,130889,19251.0,62751,81566,1322067.2,130889,13624,3816.0,51454,2537.0,30,4.0,31106.0,0.147078822513733,0.10408819686910283,0.47942149454881616,0.6231692502807723,10.100674617423923,0.0741633303533253,0.049306176390562444,0.2376517507200758,NH
33019,New Hampshire,Sullivan County,Sullivan County,43063,9143.0,20861,9143,432934.4,43063,3611,1371.0,18164,879.0,11,2.0,12249.0,0.21231683812089264,0.08385388848895804,0.4844297889139168,0.21231683812089264,10.053512295938509,0.0754789693900022,0.048392424576084565,0.2844437219887142,NH
34001,New Jersey,Atlantic County,Atlantic County,274534,33638.0,136557,209115,3650098.9,274534,35241,13416.0,106716,12057.0,73,7.0,46050.0,0.12252762863616164,0.12836661397131138,0.4974137993836829,0.7617089322269737,13.295616936335755,0.12571685595412121,0.11298212076914427,0.1677387864526798,NJ
34003,New Jersey,Bergen County,Bergen County,955732,0.0,162593,951463,6484755.3,955732,61917,18954.0,350664,26572.0,203,0.0,6326.0,0.0,0.06478489785839545,0.17012405151234866,0.9955332666479725,6.785118945478439,0.05405174183834097,0.07577624164442315,0.00661901035018185,NJ
34005,New Jersey,Burlington County,Burlington County,461860,17793.0,71823,385211,3065083.2,461860,62491,8705.0,174560,7699.0,117,5.0,29630.0,0.03852466115273027,0.13530290564240247,0.15550816264668949,0.8340427835274759,6.636390248127139,0.04986824014665445,0.04410517873510541,0.06415363963105702,NJ
34007,New Jersey,Camden County,Camden County,523485,10406.0,207739,517321,6492212.9,523485,17058,26941.0,199373,21376.0,129,2.0,19773.0,0.01987831552002445,0.032585460901458495,0.39683849584992886,0.9882250685310945,12.401908173109067,0.13512862824956237,0.10721612254417599,0.03777185592710393,NJ
34009,New Jersey,Cape May County,Cape May County,95263,11214.0,43999,72723,832481.3,95263,17370,3380.0,41012,2544.0,32,2.0,18855.0,0.1177162172091998,0.18233731879113613,0.46186872132937234,0.763391873025204,8.738768462047176,0.08241490295523261,0.062030625182873306,0.1979257424183576,NJ
34011,New Jersey,Cumberland County,Cumberland County,154152,9515.0,104455,106463,2256007.0,146151,8458,9464.0,52649,5451.0,41,2.0,35870.0,0.061724791115262856,0.05486792256993098,0.6776104105039182,0.6906365146089574,15.43613796689725,0.17975650059830195,0.10353473000436855,0.23269240749390213,NJ
34013,New Jersey,Essex County,Essex County,863728,0.0,473044,863728,13144314.3,863728,37767,47471.0,312913,67128.0,211,0.0,11261.0,0.0,0.043725571013096716,0.5476770464775949,1.0,15.218117624993054,0.15170670441943926,0.21452608232959322,0.013037669266250487,NJ
34015,New Jersey,Gloucester County,Gloucester County,302294,0.0,64249,253388,2393797.7,302294,22773,7447.0,110471,5817.0,69,0.0,14147.0,0.0,0.07533394642301865,0.21253812513645656,0.8382170999093598,7.918773445718407,0.0674113568266785,0.052656353251079466,0.046798811752796945,NJ
34017,New Jersey,Hudson County,Hudson County,724854,6009.0,428904,724854,10784386.9,724849,5989,44096.0,289408,100117.0,183,1.0,6009.0,0.008289945285533363,0.008262353522226545,0.5917108824673658,1.0,14.878115166055276,0.15236620964175143,0.34593722357364,0.008289945285533363,NJ
34019,New Jersey,Hunterdon County,Hunterdon County,128947,0.0,0,36144,513796.2,128947,16537,1825.0,48978,1692.0,30,0.0,0.0,0.0,0.12824648886751921,0.0,0.2803012090238625,3.984553343621798,0.03726162766956593,0.03454612274898934,0.0,NJ
34021,New Jersey,Mercer County,Mercer County,387340,15615.0,147609,369073,3935395.7,385861,50795,13377.0,139361,16114.0,84,3.0,21045.0,0.04031341973460009,0.131138018278515,0.38108380234419376,0.9528398822739712,10.198998343963241,0.09598811719204081,0.11562775812458292,0.05433211132338514,NJ
34023,New Jersey,Middlesex County,Middlesex County,863162,11368.0,209088,837822,7525595.5,863162,80244,24330.0,300547,24726.0,192,3.0,42581.0,0.013170181263772038,0.09296516760469066,0.24223494546794228,0.9706428225524293,8.718636246730046,0.0809523967965077,0.08226999437691941,0.04933141171645647,NJ
34025,New Jersey,Monmouth County,Monmouth County,643615,4136.0,73524,594673,4159138.2,643615,102853,13702.0,244630,16104.0,154,1.0,9891.0,0.006426201999642643,0.15980516302447892,0.114235995121307,0.9239576454868206,6.46215237370167,0.056011118832522584,0.06583002902342312,0.015367882973516777,NJ
34027,New Jersey,Morris County,Morris County,509285,0.0,39489,454754,2501718.8,509285,104511,7093.0,188496,9840.0,110,0.0,5282.0,0.0,0.2052112275052279,0.07753811716425969,0.8929263575404734,4.9122177169953956,0.03762944571768101,0.05220269926152279,0.010371403045446067,NJ
34029,New Jersey,Ocean County,Ocean County,637229,50261.0,231475,608411,6698822.8,637221,109908,15692.0,238812,14730.0,144,12.0,143585.0,0.078874313629794,0.17247802595299336,0.3632524571229495,0.9547760695134716,10.512558123476785,0.06570859085808084,0.06168031757198131,0.22532715868235753,NJ
34031,New Jersey,Passaic County,Passaic County,524118,0.0,281347,502321,6836598.4,524118,18998,34016.0,177075,24809.0,120,0.0,3612.0,0.0,0.03624756257178727,0.5368008730858318,0.958412036984038,13.044006120759066,0.19209939291260766,0.14010447550472963,0.0068915778507893264,NJ
34033,New Jersey,Salem County,Salem County,64837,5765.0,30804,30613,824228.3,64837,3486,3099.0,25225,2396.0,24,1.0,10470.0,0.08891527985563799,0.053765596804293846,0.4750990946527446,0.47215324583185525,12.712313956537162,0.12285431119920713,0.09498513379583746,0.1614818699199531,NJ
34035,New Jersey,Somerset County,Somerset County,345361,0.0,28692,325203,1852312.8,345361,97027,4857.0,125598,5274.0,74,0.0,0.0,0.0,0.2809437081778197,0.08307828619907864,0.9416320893210293,5.363410460358871,0.038670997945827165,0.0419911145081928,0.0,NJ
34037,New Jersey,Sussex County,Sussex County,144221,3084.0,12363,74765,806446.7999999999,144221,30989,1808.0,55915,1928.0,42,1.0,6366.0,0.021383848399331582,0.2148716206377712,0.08572260627786522,0.5184057800181666,5.591743227407936,0.03233479388357328,0.03448090852186354,0.044140589789281724,NJ
34039,New Jersey,Union County,Union County,575345,0.0,226216,575345,5291898.0,575345,30638,17870.0,200372,20643.0,120,0.0,1423.0,0.0,0.05325152734446289,0.3931832205024811,1.0,9.19778220024507,0.08918411754137305,0.1030233765196734,0.0024732986295179413,NJ
34041,New Jersey,Warren County,Warren County,109632,0.0,15370,61200,919922.2,109632,12625,3363.0,43327,2542.0,23,0.0,3012.0,0.0,0.11515798307063631,0.14019629305312317,0.558231173380035,8.391000802685348,0.07761903662843031,0.058670113324255084,0.027473730297723292,NJ
35001,New Mexico,Bernalillo County,Bernalillo County,676444,13092.0,239217,645456,10370458.9,675128,41178,48464.0,279298,18362.0,176,2.0,37677.0,0.019354152006670174,0.06087421870842228,0.35363902998622204,0.9541898516359077,15.360729965280658,0.17352075560870467,0.06574339952309004,0.055698623980699066,NM
35003,New Mexico,Catron County,Catron County,3579,1612.0,1612,0,81780.9,3579,1964,166.0,1835,105.0,2,1.0,1612.0,0.45040514110086616,0.5487566359318246,0.45040514110086616,0.0,22.850209555741827,0.09046321525885559,0.05722070844686648,0.45040514110086616,NM
35005,New Mexico,Chaves County,Chaves County,65157,14421.0,40554,53868,1594584.8,65157,8309,5927.0,23521,1302.0,17,3.0,14421.0,0.2213269487545467,0.12752275273569993,0.6224043464247894,0.8267415626870482,24.472962229691362,0.25198758556183837,0.05535478933718804,0.2213269487545467,NM
35006,New Mexico,Cibola County,Cibola County,27172,12897.0,25413,11166,786020.6,27172,5704,2009.0,9080,775.0,9,3.0,19092.0,0.4746430148682467,0.20992197850728692,0.9352642426026793,0.41093773001619316,28.927594582658617,0.2212555066079295,0.08535242290748898,0.7026350655086118,NM
35007,New Mexico,Colfax County,Colfax County,12387,0.0,7131,0,228523.3,12387,666,1255.0,5519,352.0,3,0.0,0.0,0.0,0.05376604504722693,0.5756841850326956,0.0,18.448639702914345,0.22739626743975358,0.06377967023011415,0.0,NM
35009,New Mexico,Curry County,Curry County,48430,0.0,24260,36204,999367.7,48430,2055,4738.0,18563,1141.0,14,0.0,4214.0,0.0,0.04243237662605823,0.5009291761304976,0.7475531695230229,20.635302498451374,0.25523891612347144,0.06146635780854388,0.08701218253148875,NM
35011,New Mexico,De Baca County,De Baca County,1698,0.0,0,0,26319.0,1698,380,153.0,770,46.0,1,0.0,0.0,0.0,0.22379269729093051,0.0,0.0,15.5,0.1987012987012987,0.05974025974025974,0.0,NM
35013,New Mexico,Doña Ana County,Doña Ana County,219561,3912.0,120040,154285,4780694.1,219561,18918,20500.0,82366,5164.0,61,1.0,45074.0,0.017817371937639197,0.0861628431278779,0.5467273331784789,0.7026976557767545,21.773876508123024,0.2488891047276789,0.06269577252749921,0.20529146797473138,NM
35015,New Mexico,Eddy County,Eddy County,62314,3338.0,8843,44430,870223.2,62314,5536,3345.0,22751,1120.0,13,1.0,3338.0,0.05356741663189652,0.08884038899765703,0.14191032512757967,0.7130018936354591,13.965131431139069,0.14702650432948003,0.049228605336029185,0.05356741663189652,NM
35017,New Mexico,Grant County,Grant County,28185,8356.0,17373,10384,550630.6,28185,6304,2162.0,12269,360.0,10,2.0,8356.0,0.29646975341493703,0.22366507007273373,0.6163916977115487,0.36842291999290405,19.53629945006209,0.1762164805607629,0.02934224468171815,0.29646975341493703,NM
35019,New Mexico,Guadalupe County,Guadalupe County,4452,4452.0,4452,0,113526.0,4452,556,606.0,1659,71.0,1,1.0,4452.0,1.0,0.12488769092542677,1.0,0.0,25.5,0.36528028933092227,0.04279686558167571,1.0,NM
35021,New Mexico,Harding County,Harding County,657,0.0,0,0,12745.8,657,342,25.0,331,22.0,1,0.0,0.0,0.0,0.5205479452054794,0.0,0.0,19.4,0.0755287009063444,0.06646525679758308,0.0,NM
35023,New Mexico,Hidalgo County,Hidalgo County,4178,1912.0,4178,0,96653.4,4178,1074,314.0,1714,147.0,2,1.0,1912.0,0.45763523216850166,0.25706079463858306,1.0,0.0,23.133891814265198,0.18319719953325556,0.08576429404900816,0.45763523216850166,NM
35025,New Mexico,Lea County,Lea County,74455,0.0,41267,54235,1384457.0,74455,3315,4886.0,25049,1051.0,18,0.0,24462.0,0.0,0.04452353770734,0.5542542475320663,0.7284265663823786,18.59454704183735,0.1950576869336101,0.04195776278494152,0.32854744476529446,NM
35027,New Mexico,Lincoln County,Lincoln County,20269,0.0,10228,4080,386872.4,20269,2043,1466.0,9148,388.0,9,0.0,4204.0,0.0,0.10079431644383048,0.5046129557452267,0.20129261433716514,19.08690117914056,0.16025360734586794,0.04241364232619152,0.2074103310474123,NM
35028,New Mexico,Los Alamos County,Los Alamos County,19419,0.0,0,15163,67009.3,19419,2713,350.0,8147,181.0,4,0.0,0.0,0.0,0.1397085328801689,0.0,0.7808332045934394,3.450708069416551,0.04296059899349454,0.022216766908064317,0.0,NM
35029,New Mexico,Luna County,Luna County,25427,14327.0,25427,15390,729998.0,25427,4945,2776.0,9822,482.0,7,3.0,14327.0,0.563456168639635,0.1944783104573878,1.0,0.6052621229401817,28.709560703189524,0.2826308287517817,0.04907350845041743,0.563456168639635,NM
35031,New Mexico,McKinley County,McKinley County,72902,3827.0,64846,17833,2410153.9,72895,3622,8047.0,22659,2280.0,33,2.0,13385.0,0.052495130449096046,0.049683136265123044,0.8894954870922609,0.24461605991605168,33.06336374236916,0.35513482501434307,0.10062226929696809,0.1836026446462374,NM
35033,New Mexico,Mora County,Mora County,4189,2133.0,2133,0,88983.9,4189,1692,400.0,1895,49.0,2,1.0,2133.0,0.5091907376462163,0.4039150155168298,0.5091907376462163,0.0,21.242277393172593,0.21108179419525067,0.025857519788918207,0.5091907376462163,NM
35035,New Mexico,Otero County,Otero County,67839,10692.0,32282,31542,1292367.3,67839,6803,5283.0,25932,1232.0,21,2.0,10692.0,0.15760845531331535,0.10028154896151181,0.47586196730494257,0.4649537876442754,19.050506345907223,0.20372512725590006,0.04750886935060929,0.15760845531331535,NM
35037,New Mexico,Quay County,Quay County,8746,5727.0,8746,5965,231227.7,8746,1317,1340.0,3922,512.0,3,2.0,5727.0,0.6548136290875829,0.1505831237136977,1.0,0.6820260690601417,26.438108849759892,0.34166241713411527,0.13054563997960225,0.6548136290875829,NM
35039,New Mexico,Rio Arriba County,Rio Arriba County,40363,6598.0,18987,6734,739737.3,40363,4525,2948.0,16122,587.0,11,2.0,11952.0,0.1634665411391621,0.11210762331838565,0.4704060649604836,0.16683596363005723,18.32711394098556,0.18285572509614192,0.03640987470537154,0.2961127765527835,NM
35041,New Mexico,Roosevelt County,Roosevelt County,19191,7484.0,15727,12554,433499.9,19191,2362,1579.0,7159,549.0,5,2.0,11027.0,0.3899744671981658,0.12307852639257985,0.8194987233599083,0.6541608045437965,22.588708248658225,0.22056153094007544,0.07668668808492807,0.5745922567870356,NM
35043,New Mexico,Sandoval County,Sandoval County,148834,12836.0,29597,114626,1454922.2,148834,44499,7867.0,54856,1804.0,35,3.0,22176.0,0.08624373463052797,0.29898410309472295,0.1988591316500262,0.7701600440759504,9.7754693148071,0.1434118419133732,0.03288610179378737,0.14899821277396294,NM
35045,New Mexico,San Juan County,San Juan County,121661,20007.0,72705,66363,2808043.7,121661,11055,9643.0,42536,2778.0,36,6.0,36268.0,0.16444875514750001,0.09086724587172554,0.597603176038336,0.545474720740418,23.08088623305743,0.22670208764340793,0.06530938499153659,0.2981070351221838,NM
35047,New Mexico,San Miguel County,San Miguel County,27201,2350.0,22562,11016,675233.2,27201,2105,3486.0,11351,1039.0,10,1.0,13218.0,0.0863938825778464,0.07738686077717731,0.8294547994559024,0.4049851108415132,24.823837358920628,0.3071095057704167,0.09153378556955334,0.4859380169846697,NM
35049,New Mexico,Santa Fe County,Santa Fe County,154823,10859.0,49924,98687,1813565.7,153857,18734,7774.0,68020,2938.0,57,3.0,13830.0,0.0701381577672568,0.1210026933982677,0.32245854944032865,0.6374182130561996,11.787346042104032,0.11428991473096148,0.04319317847691855,0.08932781305103248,NM
35051,New Mexico,Sierra County,Sierra County,11576,3294.0,6510,5651,246071.1,11576,2156,863.0,5741,397.0,4,1.0,3294.0,0.28455425017277125,0.18624740843123705,0.5623704215618521,0.4881651693158258,21.25700587422253,0.15032224351158335,0.06915171572896708,0.28455425017277125,NM
35053,New Mexico,Socorro County,Socorro County,16595,6351.0,11876,9708,499942.19999999995,16595,4928,1307.0,6471,354.0,6,2.0,10261.0,0.38270563422717685,0.2969569147333534,0.71563724013257,0.5849954805664357,30.126074118710452,0.2019780559418946,0.054705609643022714,0.6183187707140705,NM
35055,New Mexico,Taos County,Taos County,34489,3761.0,10339,6626,532660.5,34489,1725,2689.0,15747,474.0,10,1.0,6827.0,0.10904926208356287,0.05001594711357244,0.2997767404099858,0.19211922642001797,15.444359071008147,0.1707626849558646,0.030100971613640694,0.1979471715619473,NM
35057,New Mexico,Torrance County,Torrance County,15045,0.0,3004,0,271946.4,14784,863,1641.0,5953,263.0,5,0.0,0.0,0.0,0.057361249584579596,0.19966766367563973,0.0,18.39464285714286,0.2756593314295313,0.04417940534184445,0.0,NM
35059,New Mexico,Union County,Union County,4079,4079.0,4079,0,67711.40000000001,4079,1660,290.0,1552,68.0,1,1.0,4079.0,1.0,0.40696249080657027,1.0,0.0,16.6,0.18685567010309279,0.04381443298969072,1.0,NM
35061,New Mexico,Valencia County,Valencia County,76205,21005.0,50059,46710,1388686.0,75434,12347,6612.0,27756,817.0,25,5.0,32965.0,0.27563808149071584,0.16202348927235746,0.6568991535988452,0.6129519060429106,18.409284937826445,0.2382187635105923,0.02943507710044675,0.43258316383439405,NM
36001,New York,Albany County,Albany County,314848,0.0,87769,277994,4076715.0,314848,26921,14841.0,132812,17005.0,85,0.0,16500.0,0.0,0.0855047514991361,0.2787662618152251,0.8829466917369652,12.948200401463563,0.11174442068487787,0.12803812908472126,0.05240624047159264,NY
36003,New York,Allegany County,Allegany County,46456,0.0,34202,0,769130.4,46449,0,2813.0,17668,1362.0,16,0.0,0.0,0.0,0.0,0.7362235233339074,0.0,16.558599754569528,0.15921439891328956,0.07708852162100974,0.0,NY
36005,New York,Bronx County,Bronx County,1472654,0.0,1267337,1472654,40732509.9,1468643,3733,206275.0,522450,326220.0,361,0.0,33839.0,0.0,0.0025348792044838776,0.8605802856611261,1.0,27.734793207062573,0.39482247104986123,0.6244042492104508,0.022978242003892292,NY
36007,New York,Broome County,Broome County,198683,10881.0,106018,144689,3772384.2,198683,14263,12589.0,82088,11088.0,57,1.0,18521.0,0.05476563168464338,0.07178772215036013,0.5336037808972082,0.7282404634518304,18.986950066185834,0.153359808985479,0.13507455413702368,0.09321884610157889,NY
36009,New York,Cattaraugus County,Cattaraugus County,77042,0.0,60808,13937,1464704.5,77029,11,5729.0,31863,3403.0,24,0.0,0.0,0.0,0.0001427792632590016,0.7892837672957608,0.180901326549155,19.014974879590802,0.1798010231302765,0.10680099174591219,0.0,NY
36011,New York,Cayuga County,Cayuga County,76248,0.0,35514,26866,1061099.2,76248,176,4663.0,31328,2854.0,24,0.0,4799.0,0.0,0.002308257265764348,0.4657695939565628,0.3523502255796873,13.916420102822368,0.1488444841675179,0.0911006128702758,0.06293935578638128,NY
36013,New York,Chautauqua County,Chautauqua County,127657,8465.0,98289,67908,2358238.9,127657,5068,10617.0,53223,5913.0,36,2.0,12193.0,0.0663105039284959,0.03970013395270138,0.7699460272448828,0.5319567277940105,18.47324392708586,0.19948142720252524,0.11109858519812862,0.09551375952748381,NY
36015,New York,Chemung County,Chemung County,84148,0.0,56492,54449,1392733.2,82677,1073,5824.0,35242,3444.0,25,0.0,3009.0,0.0,0.012751342872082521,0.671340970670723,0.647062318771688,16.845473348089552,0.16525736337324784,0.09772430622552636,0.03575842563103104,NY
36017,New York,Chenango County,Chenango County,47220,0.0,29552,7051,562721.7,47220,0,2874.0,19897,1549.0,16,0.0,0.0,0.0,0.0,0.6258365099534096,0.14932232105040238,11.917020330368487,0.1444438860129668,0.07785093230135197,0.0,NY
36019,New York,Clinton County,Clinton County,79843,0.0,26272,26146,1062291.0,77611,2926,5663.0,32583,3485.0,22,0.0,2841.0,0.0,0.036646919579675113,0.3290457522888669,0.3274676552734742,13.68737678937264,0.17380228953748889,0.10695761593468987,0.035582330323259394,NY
36021,New York,Columbia County,Columbia County,61570,0.0,15798,10367,752098.6,61570,817,2592.0,26590,1623.0,21,0.0,0.0,0.0,0.013269449407178821,0.2565859996751665,0.16837745655351632,12.215341887282767,0.09748025573523882,0.06103798420458819,0.0,NY
36023,New York,Cortland County,Cortland County,46809,0.0,24223,26192,623644.7,46809,1030,2947.0,18378,2223.0,13,0.0,0.0,0.0,0.02200431540942981,0.5174859535559401,0.5595505137900831,13.323179303125466,0.16035477201001197,0.12095984329089128,0.0,NY
